BLH_ID,type,family,common_name,genus,organism,primer,short,BC,Code,Barcode,OTU ,Sequences,blh_mix_count,time_period,Date,region,site_name,Terpene,host_plant,extraction_date,nucleic_acid,purity,quality,BCTV
105,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,G,bc1172 ,14,bc1133,1,50,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,106,2.12,1.82,1
106,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,H,bc1190 ,14,bc1133,1,24,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,134.9,2.14,1.77,1
106,Weed,Apiaceae,Hemlock,Conium,Conium maculatum,ITS,H,bc1190 ,14,bc1133,2,7,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,134.9,2.14,1.77,1
108,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,K,bc1192 ,14,bc1133,2,6,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,81.9,2.13,1.85,1
108,Weed,Euphorbiaceae ,Euphorbia,Euphorbia,Euphorbia drupifera,ITS,K,bc1192 ,14,bc1133,10,2,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,81.9,2.13,1.85,1
108,Weed,Euphorbiaceae ,Euphorbia,Euphorbia,Euphorbia drupifera,ITS,K,bc1192 ,14,bc1133,11,2,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,81.9,2.13,1.85,1
108,Weed,Boraginaceae,Hounds tongue,Cynoglossum,Cynoglossum officinale,ITS,K,bc1192 ,14,bc1133,3,5,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,81.9,2.13,1.85,1
111,Weed,Apiaceae,Hemlock,Conium,Conium maculatum,ITS,S,bc1154 ,14,bc1133,3,6,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,80.1,2.15,1.87,1
112,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,T,bc1155 ,14,bc1133,6,2,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,140.3,2.17,2.04,1
112,Weed,Solanaceae,Matrimony vine,Lycium,Lycium barbarum,ITS,T,bc1155 ,14,bc1133,5,2,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,140.3,2.17,2.04,1
113,Weed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,V,bc1140 ,14,bc1133,1,4,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,118.1,2.17,1.89,1
115,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,S,bc1154 ,1,27,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,70.7,2.17,1.55,1
115,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,S,bc1154 ,1,27,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,70.7,2.17,1.55,1
115,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,13,bc1148,S,bc1154 ,4,7,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,70.7,2.17,1.55,1
115,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,13,bc1148,S,bc1154 ,4,7,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,70.7,2.17,1.55,1
116,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,T,bc1155 ,1,102,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,87.1,2.16,1.52,1
116,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,T,bc1155 ,1,102,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,87.1,2.16,1.52,1
116,Weed,Malvaceae,Mallow,Malva,Malva parviflora,ITS,13,bc1148,T,bc1155 ,8,2,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,87.1,2.16,1.52,1
116,Weed,Malvaceae,Mallow,Malva,Malva parviflora,ITS,13,bc1148,T,bc1155 ,8,2,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,87.1,2.16,1.52,1
121,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,F,bc1171 ,1,3,5,June,45829,Prosser Roza,Q6-Lin,linalool,Hemp,45246,111.4,2.14,1.71,1
121,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,13,bc1148,F,bc1171 ,1,3,5,June,45829,Prosser Roza,Q6-Lin,linalool,Hemp,45246,111.4,2.14,1.71,1
128,Weed,Brassicaceae,Cress,Arabidopsis,Arabidopsis thaliana,ITS,12,bc1135,i,bc1191 ,8,25,5,June,45829,Othello Research Farm,C7-Car,caryophyllene,Hemp,45247,74,2.16,1.8,1
132,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,12,bc1135,T,bc1155 ,9,2,5,June,45829,Othello Research Farm,C1-Lin,linalool,Hemp,45247,118.9,2.13,2.38,1
132,Weed,Boraginaceae,Franklin,Phacelia,Phacelia franklinii,ITS,12,bc1135,T,bc1155 ,5,4,5,June,45829,Othello Research Farm,C1-Lin,linalool,Hemp,45247,118.9,2.13,2.38,1
136,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,12,bc1135,R,bc1173 ,11,112,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,118.3,2.14,2.13,1
136,Weed,Polygonaceae,Knotweed,Polygonum,Polygonum aviculare,ITS,12,bc1135,R,bc1173 ,12,2,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,118.3,2.14,2.13,1
136,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,12,bc1135,R,bc1173 ,4,8,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,118.3,2.14,2.13,1
137,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,S,bc1154,11,bc1159 ,1,65,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,90.4,2.11,1.63,1
138,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,T,bc1155,11,bc1159 ,1,17,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,115.5,2.1,2.02,1
138,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,T,bc1155,11,bc1159 ,2,8,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,115.5,2.1,2.02,1
168,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,9,bc1157,F,bc1171 ,1,15,5,June,45838,Othello Research Farm,C4-Lin,linalool,Hemp,45248,105,2.15,1.62,1
171,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,8,bc1158,G,bc1172 ,1,13,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45248,149.4,2.19,1.89,1
173,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,8,bc1158,R,bc1173 ,1,81,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,55.2,1.97,1.68,1
173,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,8,bc1158,R,bc1173 ,12,79,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,55.2,1.97,1.68,1
174,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,S,bc1154,8,bc1158 ,1,106,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,131.1,2.1,1.99,1
174,Weed,Geraniaceae,Crane's bill geraniums,Geranium,Geranium pusillum,ITS,S,bc1154,8,bc1158 ,6,5,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,131.1,2.1,1.99,1
174,Weed,Asteraceae,Daisy,Leucanthemum,Leucanthemum vulgare,ITS,S,bc1154,8,bc1158 ,9,126,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,131.1,2.1,1.99,1
175,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,T,bc1155,8,bc1158 ,1,17,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,82.5,2,1.54,1
176,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,V,bc1140,8,bc1158 ,7,62,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,V,bc1140,8,bc1158 ,7,62,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,V,bc1140,8,bc1158 ,9,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,V,bc1140,8,bc1158 ,9,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,V,bc1140,8,bc1158 ,2,7,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,V,bc1140,8,bc1158 ,2,7,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Solanaceae,Matrimony vine,Lycium,Lycium barbarum,ITS,V,bc1140,8,bc1158 ,4,3,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Solanaceae,Matrimony vine,Lycium,Lycium barbarum,ITS,V,bc1140,8,bc1158 ,4,3,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,V,bc1140,8,bc1158 ,3,5,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,V,bc1140,8,bc1158 ,3,5,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
177,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,8,bc1158,W,bc1189 ,1,95,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,97.9,2.04,1.72,1
178,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,8,bc1158,F,bc1171 ,1,15,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,118.8,2.05,1.86,1
178,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,8,bc1158,F,bc1171 ,8,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,118.8,2.05,1.86,1
178,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,8,bc1158,F,bc1171 ,4,3,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,118.8,2.05,1.86,1
179,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,G,bc1172 ,8,333,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,137.4,2.1,1.86,1
179,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,G,bc1172 ,8,333,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,137.4,2.1,1.86,1
180,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,K,bc1192 ,12,3,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Fabaceae,Clover,Trifolium,Trifolium fragiferum,ITS,7,bc1153,K,bc1192 ,27,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,7,bc1153,K,bc1192 ,6,10,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,7,bc1153,K,bc1192 ,6,10,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Solanaceae,Petunia,Petunia,Petunia sp.,ITS,7,bc1153,K,bc1192 ,5,13,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Solanaceae,Petunia,Petunia,Petunia sp.,ITS,7,bc1153,K,bc1192 ,5,13,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,7,bc1153,K,bc1192 ,15,3,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Asteraceae,Trailing petunia,Calibrachoa,Calibrachoa elegans,ITS,7,bc1153,K,bc1192 ,4,19,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
180,Weed,Asteraceae,Trailing petunia,Calibrachoa,Calibrachoa elegans,ITS,7,bc1153,K,bc1192 ,4,19,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,134.4,2.05,1.87,1
181,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,R,bc1173 ,11,173,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,94.1,2.08,2.18,1
181,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,R,bc1173 ,11,173,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,94.1,2.08,2.18,1
181,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,7,bc1153,R,bc1173 ,5,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,94.1,2.08,2.18,1
181,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,7,bc1153,R,bc1173 ,5,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,94.1,2.08,2.18,1
181,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,7,bc1153,R,bc1173 ,2,5,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,94.1,2.08,2.18,1
181,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,7,bc1153,R,bc1173 ,2,5,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,94.1,2.08,2.18,1
183,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,S,bc1154 ,4,2,5,June,45838,Prosser Roza,Q2-N/A,none,Hemp,45249,97.6,2.08,1.55,1
183,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,7,bc1153,S,bc1154 ,4,2,5,June,45838,Prosser Roza,Q2-N/A,none,Hemp,45249,97.6,2.08,1.55,1
185,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,V,bc1140,7,bc1153 ,3,18,5,June,45838,Prosser Roza,Q2-N/A,none,Hemp,45249,78.2,2,1.87,1
190,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,6,bc1152,G,bc1172 ,2,14,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,110.5,2.1,1.98,1
190,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,6,bc1152,G,bc1172 ,2,14,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,110.5,2.1,1.98,1
194,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,6,bc1152,K,bc1192 ,1,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,97.6,2.02,1.56,1
194,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,6,bc1152,K,bc1192 ,1,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,97.6,2.02,1.56,1
198,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,V,bc1140,6,bc1152 ,19,115,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,149.3,2.08,1.59,1
198,Weed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,V,bc1140,6,bc1152 ,3,3,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,149.3,2.08,1.59,1
200,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,6,bc1152,W,bc1189 ,1,14,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,50.7,2.11,1.8,1
200,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,6,bc1152,W,bc1189 ,1,14,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,50.7,2.11,1.8,1
200,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,6,bc1152,W,bc1189 ,2,7,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,50.7,2.11,1.8,1
200,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,6,bc1152,W,bc1189 ,2,7,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,50.7,2.11,1.8,1
202,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,F,bc1171 ,1,13,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,60.4,2.1,1.74,1
202,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,F,bc1171 ,1,13,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,60.4,2.1,1.74,1
203,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,G,bc1172 ,11,29,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,G,bc1172 ,11,30,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,G,bc1172 ,5,8,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,G,bc1172 ,5,8,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
206,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,i,bc1191 ,5,79,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,i,bc1191 ,5,79,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,5,bc1146,i,bc1191 ,3,5,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,5,bc1146,i,bc1191 ,3,5,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,J,bc1108,9,bc1115 ,2,,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
208,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,R,bc1173 ,9,73,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,R,bc1173 ,9,73,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,5,bc1146,R,bc1173 ,3,8,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,5,bc1146,R,bc1173 ,3,8,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,5,bc1146,R,bc1173 ,2,14,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium album,ITS,5,bc1146,R,bc1173 ,2,14,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,R,bc1173 ,9,2,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,R,bc1173 ,9,2,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,5,bc1146,R,bc1173 ,7,3,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,5,bc1146,R,bc1173 ,7,3,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
209,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,S,bc1154 ,2,21,5,July,45858,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45259,126,2.04,1.87,0
209,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,S,bc1154 ,2,21,5,July,45858,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45259,126,2.04,1.87,0
209,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,S,bc1154 ,6,2,5,July,45858,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45259,126,2.04,1.87,0
209,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,S,bc1154 ,6,2,5,July,45858,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45259,126,2.04,1.87,0
211,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,V,bc1140,5,bc1146 ,2,7,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,91.4,2.07,1.77,1
211,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,V,bc1140,5,bc1146 ,7,32,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,91.4,2.07,1.77,1
214,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,E,bc1170 ,2,8,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,5,bc1146,E,bc1170 ,2,8,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Sarcobataceae,Greasewood,Sarcobatus,Sarcobatus vermiculatus,ITS,5,bc1146,E,bc1170 ,5,13,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Sarcobataceae,Greasewood,Sarcobatus,Sarcobatus vermiculatus,ITS,5,bc1146,E,bc1170 ,5,13,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,E,bc1170 ,5,2,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,5,bc1146,E,bc1170 ,5,2,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,5,bc1146,E,bc1170 ,3,7,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
214,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,5,bc1146,E,bc1170 ,3,7,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,99.5,2.02,1.6,1
215,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,4,bc1150,F,bc1171 ,4,25,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,4,bc1150,F,bc1171 ,4,25,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Weed,Apiaceae,Hemlock,Cicuta,Cicuta virosa,ITS,4,bc1150,F,bc1171 ,2,38,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Weed,Apiaceae,Hemlock,Cicuta,Cicuta virosa,ITS,4,bc1150,F,bc1171 ,2,38,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,4,bc1150,F,bc1171 ,35,19,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,4,bc1150,F,bc1171 ,35,19,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
218,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,4,bc1150,i,bc1191 ,3,37,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,4,bc1150,i,bc1191 ,3,37,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Weed,Solanaceae,Nightshade,Solanum,Solanum nigrum,ITS,4,bc1150,i,bc1191 ,138,188,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
